,ids,Forecasted_gmv_values
3366,1621f35d-931f-eae8-fe52-9b6d34d757c8,14781.307916169768
3367,1662cd63-4b10-b8e0-210d-8698368f215b,9828.874886788417
3368,1667b3f3-a1ac-c803-e4f2-8b8226801568,98792.98734319877
3369,1679ddcc-fc88-47d2-1b06-7b1095862085,26959.0
3370,16c7f379-4132-d2ac-8fb4-4a78c9193878,16608.0
3371,16e77920-5120-7f9c-394b-a37c928b66d5,73718.93117934081
3372,16f27279-01c6-f23f-aeea-933030b91497,10222.856617810576
3373,171f379b-4fd1-6914-f170-5accd2309056,35976.703717352124
3374,176f9018-b186-46ce-90e4-94613dff332b,19835.933406206375
3375,177a776f-5136-df65-2042-f2921f857232,13064.47861918129
3376,17afa026-e389-adef-4d1d-f659c736e166,14455.941084658534
3377,17c1bb39-cd66-eb5d-1082-f73aa89a150d,16684.40572785394
3378,17ef2ccc-0af7-6da1-7b70-35e362c5d25e,20637.74777872733
3379,18161478-b9fe-5c7c-1946-e351e19c6835,24448.0
3380,181ba49f-8df4-5822-cefb-72a47eae9b86,8854.782505532105
3381,186ed0c7-b3e0-4be3-87e5-9251fea180d4,3673.6965741166778
3382,18f40db9-d6b1-ce90-ee75-e67b95af670e,14667.122239199074
3383,18fbbb2d-f335-de6f-950f-4b93ac8822f8,26307.0739014768
3384,19248947-3b6b-8130-f687-4f7a36834a01,17395.400898820644
3385,192728f6-059b-0583-fde2-7f934e6f1ca7,37618.05882352942
3386,19365f61-f484-878d-5bc9-e8895567a84c,53875.239866625634
3387,1962fa47-fd34-1dc2-f749-f051ce390625,27452.753332878747
3388,19c502db-1bad-72f5-50da-e03db25b8444,11932.052044532697
3389,1a1eddfe-f593-d4be-256f-87954551d132,19593.281383737954
3390,1a3afac9-365c-6e11-1cda-0f4b1d749336,24973.428571428558
3391,1a6e9ef7-5470-0834-0af2-3ed35ee10379,23484.93719260837
3392,1acc2106-eafb-a1d5-c16d-758de359e6a8,17270.314204301598
3393,1af6580f-6d75-0252-7454-ae534b20e116,19779.93632336652
3394,1af7ecb8-3e7b-b18f-8f13-c71b8d6dde2c,26015.40364661358
3395,1b336fb9-bf99-9495-4137-4836c2dfa93b,33568.725947856285
3396,1c05863a-de70-ac93-e2e1-79e2aee9d547,14727.800000000003
3397,1c829dca-156d-2344-227b-748ab4e2c460,7823.9965811694165
3398,1d3b7cfb-bd31-7f2f-b72d-9bb433f4d3e9,6289.807409721245
3399,1d721ac3-dc76-4a47-b3ac-172978648cf9,15592.80914042262
3400,1d8ac1a9-02af-3382-0938-ad77cb18d6a4,24799.10558598963
3401,1d8cca3b-6261-4790-43a0-61c445a16970,29977.762885913493
3402,1d911daf-567e-eb28-a19e-063524f6c55f,20611.0
3403,1db2b452-7aa5-6a18-1fd3-c01757f98d1e,32860.590909090904
3404,1dd95d4c-0637-fdca-df46-30adbaaa6300,6747.257431081467
3405,1e6c7362-e6bc-8733-9af0-c914600d0f87,41366.33158381745
3406,1e84405d-3d06-1738-b836-e7a7be9fcb05,22993.420325419986
3407,1e94eb4b-c74f-73ca-d4c6-67bb211e55c3,10583.962967117193
3408,1ecb139c-bbd0-bb3c-5432-9ddc0c74f491,9565.367578208288
3409,1ef8021c-bce9-ff07-4ebb-7bc5a9988bcc,42478.46604622509
3410,1f2de562-c909-c07e-2bc8-5b8e180727b6,31518.80696225086
3411,1f3994bc-a013-e55e-3cd2-aad82997e899,23860.385170882564
3412,1f5947a5-78a6-0fc9-cb8d-55830ab97371,31931.54691181949
3413,1fc46c45-572d-63da-b1dd-f6866e7129aa,21850.999999999996
3414,1fdb217f-d9db-a73c-df24-7a0c2759eac9,11357.120855685815
3415,200f7753-f217-faac-259c-ff81e5ce0ca6,16799.838012068616
3416,206bce67-a4ce-14fa-a73a-18a4a8585dde,-1548.5435358799514
3417,20f41414-8762-caf5-3b31-96e121c70fd7,51847.7130422457
3418,20fa5cd3-8f5a-5ade-c21d-3ead3e4c1362,19561.0
3419,2176f980-3258-6da3-b858-bd5ac500cf83,24611.618116343623
3420,21a2d9a0-c07f-6b5e-01c9-4a077e7e0780,18066.352941176476
3421,21c41579-1f20-5c08-7e56-6ac00362bf93,9824.492376153152
3422,21dbc4bc-4075-dcd9-0db7-2ceb5eb74dc6,12609.798724235075
3423,21ee302e-974d-9d49-9bc6-98825a7c831a,15277.704800719388
3424,21fa3d49-3d30-2185-5fbb-63036c10e433,29054.945828284952
3425,224c4d42-ee21-77c6-dbf5-7caff7600c05,13838.533426923466
3426,22696227-8513-d91e-4862-2a674a294067,6158.063421091546
3427,2284b7a4-47e7-f593-8b58-85ca0bb2c3f0,11733.641984813883
3428,2293909a-2843-7c65-f69c-93b647461489,7890.161890474268
3429,22ca9fe8-a8aa-7d13-c5a9-18d19eede43c,17340.649999999998
3430,22d21847-d518-3bae-8c43-ba5ff6fbc4d8,20521.88137260831
3431,22e87c8d-25b0-9e48-1ca1-efa703b8bbaa,43400.87763249771
3432,232aabb1-47e9-1726-0a51-f91354cd927e,29012.702350771866
3433,232d7ed8-b219-2894-7dbd-d047075029fb,22017.000000000004
3434,234bbe59-7ec8-052d-9e2d-2fb4fdfd610a,3419.9999999999995
3435,2396c5f6-9fbd-acfc-6847-b6d31bb9fa28,5034.40078700972
3436,23aa9e67-70bc-3ec1-4d29-d77a793910e6,17640.449999999997
3437,23c0b469-8100-1b5e-2136-6a11e4eb24a4,17886.11799208725
3438,240eb6c1-c5cf-255f-278d-b4f648df480e,19455.18896732252
3439,2412579d-6af9-44e0-7b38-785b0932f5b6,24689.0
3440,24399726-ebfb-a364-152f-f3b3594285f4,69932.65798793355
3441,24a703e3-120a-202f-e11a-15c325efc3a9,32830.5620472147
3442,24b6e94e-8632-6bf5-b206-816c9aac62b5,217899.3466966907
3443,24e595cf-4df0-0f6b-0383-87b3b0da610f,20027.761530200958
3444,24eac3f4-0c78-c2f9-da41-8b24e0acf9ff,23205.0
3445,2512e9a3-cd9f-753a-37d1-32f8b63fcda0,13275.97365645413
3446,2518c7e8-f9de-2a76-ce3e-f9d100cf015e,24057.618190994057
3447,25357a8b-4813-76dd-ca0c-156244258445,20788.894628785372
3448,259f4329-e6f4-590b-9a16-4106cf6a659e,31283.21400026886
3449,25e67e62-688c-d288-d7c3-ba60f6170e9c,44182.157894736854
3450,261e1ad2-1ef0-e207-914f-8df656d1578d,15348.102834215164
3451,265cad5a-8e3f-4eae-19b5-024ceee2a362,31287.537019369738
3452,267aeae2-ccc0-ae2d-4097-c094933d7d62,45090.53531505201
3453,267ce9c1-166f-ca8f-9162-7297fdf3aece,-5545.204045124785
3454,268b25f6-f005-398f-e0ce-ce0aed472d9b,23067.64522499552
3455,26d700e8-eb97-a5d4-4cf7-bf47fa077600,21711.223502940655
3456,2719a4b7-8186-7a79-470b-93875ae83c9a,9102.61725498809
3457,277b6063-a765-3799-f955-9e3d47a6dda5,19339.160044548804
3458,27c04b63-5a28-3975-e151-e322e2efd552,31106.819629296162
3459,2826ef27-f190-cb53-b489-f5c7e22f6e82,30685.884870451195
3460,28314bdf-f3b7-c415-367a-413f73d15439,17427.0
3461,287e2935-59ae-b736-d596-4131dcb36aaf,20431.219511607676
3462,2887a3a9-e633-17c3-4303-42c7dcfbde0a,28772.050744861797
3463,288f675d-c559-5b62-02ce-e171b2502ef8,77079.73824414267
3464,289a8ea6-642e-eb99-0fd3-3636bcfff1d5,6244.993612121039
3465,289cd17d-9c0c-2dda-bdff-c6cc0eb96dcb,9968.982876654587
3466,28c432ff-ccbc-2cbc-c743-9bed4529f10d,21874.444709990945
3467,28eb4f1a-046f-48fb-7fdf-5feb40158586,34625.2499703294
3468,28f04999-114e-e720-68e0-35ece3f9c7f2,11005.47368421053
3469,29315635-a7c1-250b-85db-5447d7e9e3c2,-9343.849322629798
3470,293d0b14-c254-d151-bf9a-75dc5317ccb3,19298.214970908455
3471,298cf53d-7f68-a5b3-eaf9-de49db8386fb,6714.750617285841
3472,298e9a79-abec-fc0b-581b-a30742965873,28649.460305865985
3473,2a1779f8-decc-3e6a-5ecb-3dc1d3a86992,29423.0
3474,2a1ace85-351c-5aac-2728-ec952b52dab1,-2867.85920818874
3475,2a634640-645b-50a4-bd68-061854dd8496,21594.99506113441
3476,2a68cced-b4a9-83d9-0b9c-2479f152ff17,12409.912809073929
3477,2a75d641-1d95-a662-f1f7-78fb3585fd79,17887.545454545452
3478,2a9570b8-4a3e-b4d9-357b-81ce425d3963,3521.9572695438546
3479,2ac97d30-bc39-41d8-4611-1414e2090f30,1401.9467403330436
3480,2ae7439c-c218-069a-6cf9-857628f7c21c,2211.7020801267245
3481,2ae890c9-f876-5eb8-a4b5-ca20b5df5427,19222.96948752115
3482,2b15149e-82de-adbf-bab2-d94947bd881c,67262.26708789651
3483,2b2e6826-8d17-6524-a6f6-10f1fc74fda6,2003.4093514697797
3484,2b44d7a2-54e1-b6c1-5849-57f20f1f41f3,20024.0
3485,2bdb5720-63ea-a07f-f436-498e68afe2b8,3751.802950569563
3486,2bdccad0-3027-bdbd-981f-25ed0c7c9761,14620.911559595885
3487,2bf9da1e-fc2e-6c12-9e69-8cbd517f6437,12414.620493940689
3488,2c48d008-d10d-f862-7320-132af73a57dd,31034.91994046189
3489,2d1a4aec-ddff-17cf-e74c-987cf551bbcd,14296.611111111108
3490,2d2d06c9-7115-f5f4-7bf2-363d7f5ba46e,9370.130995543394
3491,2d314527-3eb8-53b5-b2ae-050e17c7e855,14282.24666496021
3492,2d5c6415-fedc-b8f9-378b-094cb5178761,18882.269247845572
3493,2d5df04a-14c2-26f3-a7e5-963c493b1112,3683.7916176741
3494,2d70b34e-e0d0-289b-7ab1-a5e3dcfe2264,34158.0
3495,2d95d589-4d14-5f0d-4267-e74904da4b2e,38764.3157894737
3496,2da562c6-869f-6ec6-da58-e05a291b0b3f,16502.250000000007
3497,2dd8914e-54b7-1ee9-a5e0-32eedad11351,13620.303414124231
3498,2df850c8-98c7-580a-d079-c3dd8601de2a,14976.444495855256
3499,2e22fd39-f31e-2448-6323-c57fa197b954,11077.06422216437
3500,2e29523c-4e77-db99-fb7b-82d77c309c05,11151.71290024383
3501,2e95f5b6-74bd-bf67-b5ed-c7eb35d327e0,18389.905595032807
3502,2e99dffa-903e-36cf-18f2-05bb2254aa07,10733.934726771959
3503,2eccb98e-b157-fce1-33b9-426df25dcd20,21110.572673008595
3504,2edc9223-7ee1-32a3-cfbd-eb0351e47df0,27691.058823529416
3505,2f1d9a83-0ed0-4474-175d-6853cd360eb2,-2432.2502596018476
3506,2f1f760a-41ba-8419-8d65-0144488341dc,8603.222529445397
3507,2f2232b3-3e65-8d36-3292-6da9e7ccccb8,19569.215459134022
3508,2f9b8b6e-47b5-d136-7d58-1ed7af8b70f9,25686.483351105817
3509,2f9f5bf9-d6b6-b5d0-1c87-284dc5fa8ac9,-1312.162013530281
3510,2fb01074-2532-3fd3-c9f3-5bf84d03cbdd,29966.44996317727
3511,2fc5ba25-0209-4e22-5ad2-ea89b927c3ec,13560.841896884553
3512,30511587-fec9-787d-2a0f-12d377727399,57868.76098016002
3513,305555bf-fd04-a69b-efb0-512f3e5dcc57,45754.0
3514,3059c498-5314-0bba-cfdc-16d06aaf3f5c,12264.265240728464
3515,30d33909-469a-39a6-40df-1ff1138ea6ed,23068.403485624687
3516,30e39d2b-9047-d254-a89f-2676889f1930,30713.0
3517,3109f5b3-12be-8c77-de6d-73507e1a38bf,15634.922822939923
3518,314a332e-eb9f-c88e-b877-5b599f3da6ae,16225.016387399104
3519,31746607-bf7b-8bf7-17a0-5a26d9e11e5c,12964.0
3520,31775bb8-61c0-0eee-d460-ee39419a8fc9,38521.597373917066
3521,319008f9-639c-4462-3d69-462c8f50e84f,11941.661917711139
3522,31f9fbac-5ee7-1161-86fc-0b9bddd5b87f,251041.00981186848
3523,3215100e-6272-e2af-9212-6ff19fa1c6c9,19536.631578947377
3524,329b6386-00bc-698b-ea26-4afbbd3ee93c,17358.499821955756
3525,32a59e37-41d1-240b-b53c-902262885f8c,12391.361415715313
3526,32ce9f3e-4631-f570-cf93-4811a7184318,6907.606725163729
3527,32f0491f-6f6b-f219-627a-e7a6d92685d2,52379.0
3528,32faabac-1c1b-009e-1c79-3cde0f4564fe,26129.086437339207
3529,3317e30b-66c2-5709-f1c5-2f7554a64a87,12606.89509723457
3530,331eab4e-f2d6-2fe0-a0a8-175d88f19464,16223.751806322995
3531,3327b039-dc4f-9b59-9e11-a44fc0f7d986,23879.985661923805
3532,333a1d71-52d1-de24-bf3b-a58ed02fe513,4477.23478520306
3533,334b65c6-c4e5-9aea-265b-da70955947b1,12945.386539310082
3534,337c12f4-fa6c-1b68-ece8-9b853f1eb5e4,16783.770111203885
3535,338ad4df-523a-c49a-8a6a-7ef20ac1f146,22737.699999999997
3536,3390ac10-6278-f95a-7438-9b472a83c504,20877.11540607019
3537,339bfba4-d220-9c8e-a2d4-174a81cf8010,40069.9673467042
3538,33d4a096-5b78-01ea-8634-3347daa6b26a,19022.39744828627
3539,33dd5b01-cf3e-334f-8c05-206a4b620b4d,30372.699295154707
3540,346eba31-7ad5-af81-7267-8417ec023a99,53562.94292466762
3541,34a7e4d1-cf4d-9f87-6de0-f539253a974c,15041.055555555551
3542,34dd7624-c3d9-b3b0-22b5-6be11392a255,27096.344577046933
3543,355f6fff-86dc-64b4-892a-f31827d61966,48657.779237644034
3544,357827cd-dcbf-26cb-9082-bfd111b5d536,24280.744535857244
3545,3579404f-b0a1-1815-b470-b8c2e842be8d,-7148.256171081241
3546,35c44ff7-9ea9-1fe1-49f3-5d6ba37df6b9,10957.948881736793
3547,35cb60f2-6a75-e179-fd14-f9d493510969,21500.656891676033
3548,35e70eef-4ee7-f9b0-a6e8-80af11e58c08,13859.10584569754
3549,36a7f383-4a84-8254-3fbf-affa67e98e94,22760.83609152798
3550,36e11fc9-5642-20e6-cfc2-df16dad107d7,17796.32756228163
3551,37eb9bfb-4ec7-2b01-b6cf-a3f8fc72dd60,14974.788599124608
3552,3803fff3-8f9b-0bda-8a62-4be8c7e2d825,-8462.000000000002
3553,38145532-16a7-276e-0c9c-f3501af459df,4206.000000000002
3554,382af2fb-ab04-6f6b-eebc-2e292531c05e,6889.0
3555,387cdf02-9e3b-3f04-d418-864590de6fba,8256.503536420509
3556,388a4e7b-4fa5-1a73-b4c0-d63940c125d7,9334.0
3557,38e54547-9c23-cb0a-7c15-c487f9fe518d,24154.22641380375
3558,391c0603-45f9-f24b-5225-c7bbc8dd01fa,22458.31162430125
3559,391cf046-3d4a-5d51-28fa-fd04559b5975,17340.53757725562
3560,395d4e8b-9f80-4627-e3c8-8c7ad35666e5,21919.71082898425
3561,39745c90-aaf5-cc09-0de6-8b59c4841813,30363.107922337724
3562,39fa33cd-035e-4eb9-3e41-ca28a0c7bb90,28247.464904666005
3563,3a13f589-add8-c855-3059-78980e0e5651,15094.495977372688
3564,3a362ac0-d6f4-cebc-0a26-82bb74b5d64f,23523.644430478704
3565,3a38dc11-2f9c-79b1-1ad0-2fba61203611,9249.082223719673
3566,3a555244-dd18-313f-4dd4-77808b6653de,22502.83919692749
3567,3a5e991b-9321-de20-4583-530823f37f18,24926.214685048224
3568,3a84b64a-0924-1960-ebd6-9b414b2838a7,24700.494323279334
3569,3a87f02f-9e05-c181-94fe-dd4737721be2,19907.34605991729
3570,3a94f14b-0830-2ee6-9a9c-1d73f173d2fe,18723.66560507931
3571,3aa6ad08-d134-c04f-52bb-cf371e928b84,25987.594134616098
3572,3ab2107c-9d02-e44c-b5e5-f25ddefa3514,21004.431157038183
3573,3abe5a8d-78a5-1ef9-07d7-1e2f445ac295,13952.870052410555
3574,3afed6be-43e1-dfa2-2522-466bc9ab9a1b,33792.2736934568
3575,3b019fcb-f96d-4403-d48c-93f3028d042b,18834.0
3576,3b4e134a-8367-4cb1-909c-0f916e999c46,27885.10612923742
3577,3b7d72d1-a412-48e2-1eaf-15efa870607e,9685.86500878427
3578,3b813bac-b33d-4887-8bff-f1a54dfd1f09,16628.730707377494
3579,3b816204-184f-368d-2f88-94833c73246d,7769.939145892204
3580,3b8bb80d-572d-e2ff-eaaa-5a3e31dbd1d5,9800.897586325296
3581,3bd4258c-9a3b-b7be-f26b-f956f871af48,27324.838005727906
3582,3c066552-2e49-9493-7c83-153ed11c91f7,14601.002501651954
3583,3c625a84-9c57-edc2-75b2-bb8120fd8edf,19240.543015417206
3584,3c689a3e-f26d-a921-78c6-32f47991bd1d,13232.428571428567
3585,3c6a7d4a-384f-1130-e288-137e2889d205,20225.224800448697
3586,3c71efbd-f0b8-7177-8c51-943d54e964d4,37641.0
3587,3caf0f71-877c-ac55-aa0d-9271ce65e725,37013.00947392415
3588,3cd17950-81d1-596a-df59-5c7cbf35cf4b,18988.706277728706
3589,3ce9f48b-7ac4-322e-d8f8-cb97b255814f,10135.911893981556
3590,3cf2d95c-851a-3e66-bd62-36050c1aa8dd,17582.319301836586
3591,3cff3530-94ee-035c-6e83-5df99c47f80b,20427.001952576316
3592,3d352afc-06e1-fb5e-c726-6478a0d841c3,29908.43230635327
3593,3d5f75ca-bb64-75c8-d374-2b82b81c0cd4,4903.040871596467
3594,3dd0c866-0649-def5-0fb2-de1ea0b976c2,43571.999999999985
3595,3dd63c5c-0355-6161-6659-8471cd62806a,20609.58836656774
3596,3df8eeef-e44a-01f6-9251-ad083fcb34fa,21699.782639709752
3597,3e113c1b-a784-50ee-56bd-022f3f5cc2ae,13912.519038444356
3598,3e12c0a6-6ca1-4c64-01d2-e2bf27f57b9a,31452.79372428909
3599,3e23ca69-bd48-b258-7d9e-3927f1091282,11811.182679961039
3600,3e2b0f3a-655f-f99f-4a8b-2fae620931c3,12209.76762418911
3601,3e507e0f-8f04-0c54-d93c-0252d772d31b,30314.504101981744
3602,3e50db25-47de-af53-edc5-5d4cd6ecf1d3,-41504.40266698734
3603,3e8f9b1a-cd05-1ce5-2ef9-5fa6e63dbf4c,24859.179821478458
3604,3ef53ae8-6219-ed06-e97e-e52a4dc8b446,12309.941372838028
3605,3f2c1569-7c88-ad60-ec35-be28c0383551,9473.879656135192
3606,3f482bfc-acf4-5d82-494c-0911b3f4f5ac,22100.56313983012
3607,3f4a243d-c1ff-3c4e-e549-01a5b33ab0b4,11931.748024941538
3608,3fee6277-bf90-c4b9-8e87-e8503a65b6e2,47029.34091025646
3609,3ffac0d9-b35b-47d6-e045-c088f5624e91,16159.939043295686
3610,4028539c-fe00-e4e7-2ae4-9aaa2ea6d7bf,9174.163919798262
3611,405087bd-ff55-5ae5-553d-a58add28c2a1,24161.20947582512
3612,406b40fe-fcde-10fe-ff9f-52c728a96c64,23749.43372772036
3613,40a2f403-fbb8-e582-b919-64532aff2792,12011.691858841677
3614,410616bd-66bf-c5f8-5cbe-3e7a74e0da1e,-16311.146879193133
3615,4114fa10-55b3-b1ac-c349-20a7fcfa3a3b,16615.550284379435
3616,419e3d4d-d090-0273-374c-92d9919e77c9,22137.203006272008
3617,41c14dc0-95f9-d782-bcb4-3dc942923754,2572.1410427996634
3618,41cb57da-50ab-c451-9af1-b4564034dca4,15253.778710486875
3619,41e9b9ce-17ee-5d22-2743-fd04137b567c,-3286.1469022525125
3620,41edbaa7-7fe3-2033-cb83-3fc9610dbea2,21570.15213187506
3621,4202faf9-dceb-ef56-a31c-a36b059ebb2e,26656.45277787368
3622,42451cc8-12b5-3dba-50a7-12766721a7de,15431.823529411766
3623,424f5d9e-cae1-db3b-22c2-6dddf02b9439,51723.68753036608
3624,4268e2b0-c559-65e1-5732-6bfde5c5fb71,8597.327266557688
3625,430826e2-6e95-ed70-3eec-887e207967ba,19192.014596673493
3626,437200a4-d15a-bf68-a0f6-5c768f4ef5e7,16191.47206309039
3627,43ce0b81-fee2-f56b-0ee1-ce2b4b385492,50906.8274136652
3628,44008147-525c-8e5c-6f18-b96eea076f95,17915.312500000007
3629,44413f73-8782-5b13-9f19-99a7fba66f02,37927.69392087137
3630,449c6968-636f-8273-7c16-b60ae17c280b,23324.726804077833
3631,44a3ed06-9968-08b2-c4db-2b3b80aaa24b,23919.96866979223
3632,44d49e1e-c8fa-31e7-a18e-a8c779614521,57251.846876196374
3633,451c25ae-4c5a-696c-151f-c97fef8ae107,27023.31447973916
3634,45522a9a-879f-8e36-4c88-5b36259ef6d7,10735.519567307038
3635,4559baa3-eb0c-1582-460c-29b65fb7d803,14415.277777777772
3636,45934ce4-a6aa-e7ad-191f-a8bc9675562f,26752.75262137855
3637,45f2ffb4-2c92-fdff-5731-599fbe8be6b4,43604.61594553105
3638,45f4eaa8-643d-0eb7-8904-da261b2fd815,16109.135384661655
3639,45ffa36b-63c2-523d-4b32-bc8635d5870d,12155.785376893864
3640,46009b52-6bb6-39cd-1b2d-8cd061c96b44,3477.0007846592653
3641,4605dc4a-549f-b214-2ae4-f71bf91e6fef,25620.62527416864
3642,462693ff-c82f-1b36-fbcd-dc66ce18533d,-5698.529390665799
3643,46314a85-af27-da81-f817-998d299f6520,4081.9923648793692
3644,468f6365-4405-962b-b016-dddaecb501ee,24168.04472402989
3645,469ba933-2fc1-dcb1-9dd1-ada78d280871,15454.375000000007
3646,46e164de-82e6-81f2-1e3b-0d08e579830d,21555.0
3647,47018112-5946-6824-ba74-8c4db056e2f0,7609.325097113636
3648,47203a6c-12d9-8c78-88b4-e2205583f018,21817.582176442927
3649,47534952-c9c5-fef1-e76f-8a76c74f11cd,20970.940062959795
3650,47551d51-0b47-18ad-0c1b-3c26325c1827,16759.359719045024
3651,476c9c9c-85cc-59f9-4589-650e4a8a5d5c,34936.32100831525
3652,476cc663-5d82-2e2e-6540-b7933bbc262f,18669.665134184856
3653,478054e1-7486-cfe3-7ae5-fe3a549e7f51,29357.488413083345
3654,4794f991-8fe2-acf2-6c06-4fc7ecc34d25,43540.00067623501
3655,479935f6-12da-b1f0-1221-62777ff03906,22298.42563941034
3656,47a4e5e5-ea4f-bd07-c045-51325b20235f,14608.487253184008
3657,47ab0ca0-9730-d01b-c16d-dc4d60258834,19467.31578947369
3658,47cdfe9d-d0a5-98d6-c57a-6008ded2b667,12926.402130409748
3659,47ce49f4-2c04-59bf-03a7-661439b89ff5,13025.836262013236
3660,47ede528-3491-0d03-3f37-7baac8d13ca0,21111.21937424037
3661,47f67b3a-9774-bd02-4eb5-3b3aa91faeca,28572.0
3662,485e5204-4746-8251-6cfd-088b581e00f8,10516.861488067481
3663,4886e5e5-f319-78b0-e075-21307fd30718,24946.09874190908
3664,489c3c6a-758f-8b6b-65d7-befe8c484bed,19521.042621964494
3665,48a3920b-ed64-20ba-3260-141eb828ceb0,21487.14519625525
3666,48b9c111-b185-a897-5844-38716d0925e8,22320.206562566884
3667,49a86d39-50d9-05ed-2bb1-0b5d36bfbaad,36506.96451981898
3668,49b3fe66-3b4c-0730-253d-f737c2185e77,29842.774609394066
3669,49c066d8-39f9-9789-03dc-25c9b2087dca,10191.558837122571
3670,4a276dda-34c3-494a-c12e-a9b8e7e13ed8,53424.39341383364
3671,4a84eb03-8d1f-d9b7-4d2b-9deb1beb3711,26283.438612121783
3672,4a90545d-6592-4677-96eb-b2b3980ce966,39653.123200436894
3673,4aab0e15-fe80-2fe9-9c29-980d50558dda,14181.333762625585
3674,4aef74fd-9973-3f34-24fd-d6d699677c72,30672.173199360182
3675,4b8bf507-787c-1ffe-e0bc-77512564e24d,7374.888414769793
3676,4b990ee7-f671-4d76-955e-988df24bfd76,16196.285714285706
3677,4ba43a1d-ce2c-4bb1-edd1-f9b1c2332ab2,31823.47576828392
3678,4bc8754f-28af-4080-4f40-0449d986ee5f,9206.812276596716
3679,4c43745b-8063-5ef2-e534-28bbb20ed719,16307.184584778455
3680,4c730ef5-6d4f-da99-21f6-383c7fca5734,28025.64694160575
3681,4ca49aaf-6b94-4e09-21cc-14b312bdf75f,-12571.097486195475
3682,4ca905d2-2974-6924-464a-d6aad8d8c6fd,14125.0220761056
3683,4cb97002-3662-7dd6-0007-5d4eee2b3f68,17968.905916466538
3684,4cfbe8d1-32e0-1da3-bb65-5d51dde97098,14778.784366623373
3685,4d125e7f-a59c-ec98-126c-bc8f38884479,28296.252039418818
3686,4d15be9a-dcbd-fa5c-c5c0-ea8bf195ab62,24576.2887824829
3687,4dadbfb0-08b4-f16f-30a4-07e9923e267e,13920.39007525626
3688,4dc20c67-e81d-ec62-7224-69a65908609a,16504.69900384513
3689,4dd2f9e1-f9e4-17d4-634d-b2033de94ef1,14245.972897414798
3690,4dd4f052-6167-8073-aa66-3c04d8a2cfb5,8952.890488566993
3691,4e4b41a1-2e21-e8f7-defe-6dfc522afb96,64067.439001413004
3692,4e81d61c-e1d8-2f79-d5db-2389ee5e937b,3955.2783604482343
3693,4f36d949-6bdb-46b7-0b41-7b8a62b6d721,16475.859467547176
3694,4f4f2f74-a7d3-64c3-559b-a0b79ec80afb,26991.27734622897
3695,4f8529fc-ca81-62d4-2e7b-259fc37164aa,17610.66765459047
3696,4fd97aa2-8fed-eae0-eedc-75786b62be24,49571.837277367464
3697,500dfc15-b70a-67ae-bd51-f8450def63f3,33836.764928790304
3698,502e4f40-0a01-3a86-fbfa-754913ee5ee8,7406.774699039515
3699,5033bbc9-b32f-17c7-3136-4aa84e451a63,13884.678795712274
3700,50962d28-c556-9194-d3e5-013e0cf5412c,49989.0
3701,50e1fdda-86c3-0047-d758-9cc633f33b00,20266.26666666667
3702,511cc1dd-73bd-852c-a5fb-b346dc880a29,20748.75249350786
3703,512aa9b7-914c-aa43-b6b0-9b75a4784cd5,14745.028925210425
3704,51a41407-cd4d-4bf6-e5e9-9b78b25f6b0f,25514.64705882353
3705,52068f99-d493-227e-dcd3-c1302ad735da,31980.930965537602
3706,52415f5f-f7d8-677c-c065-50f37ab15b93,290985.2223949646
3707,52631db9-d170-34ce-5179-7350e6256403,46421.249242509075
3708,527507dd-390c-fd7e-9c9d-a0d29087bf0e,19421.37708221639
3709,529257df-5caf-d149-4d09-bdc7967006cb,-125512.99999999994
3710,52bba523-21bd-c3e6-43af-a4108d3745a6,24497.0
3711,52d3b914-c1e1-b6e1-4b2d-72131e82b4bb,1399.4294102159988
3712,52f0d714-99ad-abab-2db7-37759235c2d4,20566.09850429074
3713,5306f3f5-1516-6570-5b7c-709acb175a5a,175497.85511194466
3714,53163b07-5e76-31ec-2d6f-4334d70e4112,19539.528393019755
3715,5333bd70-ac73-e119-addf-72e4058aab59,8164.508468762809
3716,539ccf1a-e0d1-ac64-3a15-8c702e8d0cfa,7220.049793982619
3717,53e24dc8-efc1-dcf5-8f98-0cfcaa53bc63,32965.06051728538
3718,53f0c3c9-c20d-a5bd-10d4-4b3d8aca5410,6673.0
3719,543faeba-fccf-3525-3603-6e5a2ec9f96a,16651.40838170139
3720,5447353b-c9dc-6fb4-f567-7aaf4f462933,49628.03416838568
3721,546fc06f-0ad0-8c77-3584-b6207ce85032,17310.25078120885
3722,54eefdba-9a04-bb70-b334-25baf3871cf4,21958.52881969979
3723,54f69e70-b5f7-67d3-2111-49a5faaad22c,19281.924016452624
3724,5503513e-88c2-4eab-ca96-892771942669,28389.0
3725,552ae5ca-4124-405b-91fc-fe8881c16e98,13392.174811945588
3726,5557ffbb-729c-8fb6-bd9d-8f79c27a4510,18607.999999999996
3727,555e80af-c4ad-1f5b-9d20-f53ad845c44c,-2496.1256474078036
3728,556744ac-684f-5e0c-cd33-c83b2d04af72,8509.535032651005
3729,55c92dab-c5d2-1bfd-5efc-2eb3faaa0c92,6579.772315721995
3730,55f1c7f3-acb3-e64b-4b2b-083950b3940c,34522.91389007059
3731,5606356d-b5e2-d9ff-fcb0-f07f72127835,14824.188828719973
3732,561fdb03-9823-7a21-58b4-2b5b6ecb921c,21070.52618802826
3733,56252006-6ff7-faf0-db9a-304369b290f1,42987.07623870054
